"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.38827158450236e-223,2.90045922200547,0.483,0.075,2.61022823318134e-219,"Intermediate B (HLA-G+)","HLA-G"
1.03777138988629e-22,2.73340016677993,0.051,0.006,1.9512177672642e-18,"Intermediate B (HLA-G+)","ENSG00000289536"
1.56364033005181e-10,2.60354812253092,0.037,0.018,2.93995654856341e-06,"Intermediate B (HLA-G+)","IGHV1-69"
2.66411676238821e-42,2.30957107750667,0.154,0.042,5.0090723366423e-38,"Intermediate B (HLA-G+)","EMP1"
6.434540613581e-12,2.30821632987582,0.039,0.008,1.2098223261655e-07,"Intermediate B (HLA-G+)","LRP11"
1.0019379178526e-06,2.29213354039939,0.027,0.01,0.0188384367314645,"Intermediate B (HLA-G+)","IGHV3-74"
3.2989726015601e-09,2.275002003691,0.031,0.007,6.2027282854533e-05,"Intermediate B (HLA-G+)","DENND2A"
1.38617718928588e-07,2.22040375215898,0.027,0.007,0.00260629035129531,"Intermediate B (HLA-G+)","A4GALT"
8.17344573505143e-18,2.01873196664542,0.074,0.02,1.53677126710437e-13,"Intermediate B (HLA-G+)","TRIM47"
4.41216925815491e-07,1.94144755739599,0.029,0.008,0.00829576063918286,"Intermediate B (HLA-G+)","GNG3"
1.12643226261363e-07,1.89695808825622,0.036,0.012,0.00211791794016615,"Intermediate B (HLA-G+)","NANOS3"
9.42496574850596e-09,1.80469320025156,0.04,0.014,0.000177208206003409,"Intermediate B (HLA-G+)","NLRP2"
7.01221538061043e-18,1.66139230628672,0.097,0.036,1.31843673586237e-13,"Intermediate B (HLA-G+)","ATOSB"
2.36565390230034e-76,1.55939793851884,0.412,0.164,4.4479024671051e-72,"Intermediate B (HLA-G+)","HLA-DQA2"
9.52502441732169e-285,1.54535816787321,0.971,0.78,1.79089509094482e-280,"Intermediate B (HLA-G+)","UCP2"
9.30510833103916e-08,1.53240434614886,0.046,0.017,0.00174954646840198,"Intermediate B (HLA-G+)","ENSG00000289169"
1.65586396091557e-06,1.5158731873051,0.04,0.016,0.0311335541931346,"Intermediate B (HLA-G+)","NPHP1"
2.04030861311436e-16,1.48620892973771,0.107,0.045,3.83618825437762e-12,"Intermediate B (HLA-G+)","SAMD1"
2.67383949626173e-11,1.48129269312934,0.067,0.031,5.02735302087131e-07,"Intermediate B (HLA-G+)","SMKR1"
1.23877890360934e-19,1.46919835568342,0.125,0.053,2.32915209456627e-15,"Intermediate B (HLA-G+)","ENSG00000287168"
1.18885892822133e-19,1.46773385262511,0.133,0.054,2.23529255684175e-15,"Intermediate B (HLA-G+)","SLC35E4"
1.55623088308122e-14,1.41995249223736,0.104,0.044,2.92602530636932e-10,"Intermediate B (HLA-G+)","HEBP1"
2.14143943212112e-06,1.41687301278704,0.042,0.017,0.0402633442027413,"Intermediate B (HLA-G+)","MAFIP"
4.25875892138515e-09,1.41237142762638,0.062,0.025,8.00731852398835e-05,"Intermediate B (HLA-G+)","LRRC56"
4.77106242898208e-12,1.41179041289324,0.091,0.044,8.9705515789721e-08,"Intermediate B (HLA-G+)","CFAP210"
1.05284608914735e-08,1.3958761011442,0.057,0.028,0.000197956121681484,"Intermediate B (HLA-G+)","APOBEC3B"
4.04970784514257e-17,1.36545811564567,0.114,0.053,7.61426069043706e-13,"Intermediate B (HLA-G+)","ENSG00000289293"
1.10310992266291e-62,1.3628060663522,0.453,0.229,2.0740672765908e-58,"Intermediate B (HLA-G+)","WEE1"
6.67801189391102e-18,1.36123419092265,0.146,0.066,1.25559979629315e-13,"Intermediate B (HLA-G+)","KLK1"
1.11294750611493e-07,1.33404565916051,0.056,0.025,0.00209256390099728,"Intermediate B (HLA-G+)","ENSG00000278932"
3.10004151655541e-37,1.3114808129776,0.312,0.153,5.82869805942748e-33,"Intermediate B (HLA-G+)","COPDA1"
5.57074455945917e-239,1.28691385588153,0.986,0.91,1.04741139206951e-234,"Intermediate B (HLA-G+)","CRIP1"
4.3140306259835e-14,1.26824617286794,0.124,0.067,8.11124038297418e-10,"Intermediate B (HLA-G+)","CNIH2"
4.22708334165839e-12,1.25762518815501,0.103,0.049,7.94776209898611e-08,"Intermediate B (HLA-G+)","ARMC2"
2.20298479155626e-17,1.23611968670143,0.155,0.074,4.14205200508409e-13,"Intermediate B (HLA-G+)","ENSG00000289707"
7.16017460803424e-12,1.23136410908733,0.104,0.05,1.3462560298026e-07,"Intermediate B (HLA-G+)","MAK"
4.41426841643755e-13,1.22703405919315,0.106,0.045,8.29970747658589e-09,"Intermediate B (HLA-G+)","CLIC3"
3.93690255945777e-100,1.21341085851881,0.68,0.417,7.4021641922925e-96,"Intermediate B (HLA-G+)","ANTXR2"
5.92545558080959e-137,1.21163802187075,0.836,0.559,1.11410415830382e-132,"Intermediate B (HLA-G+)","MYADM"
7.57357369654147e-10,1.20093488907591,0.087,0.041,1.42398332642373e-05,"Intermediate B (HLA-G+)","GSTM1"
5.5687620136384e-10,1.19135371713852,0.094,0.045,1.04703863380429e-05,"Intermediate B (HLA-G+)","MAPRE3"
1.32296927344207e-09,1.18990205723401,0.095,0.052,2.48744682792579e-05,"Intermediate B (HLA-G+)","ATP2B4"
3.95750830757135e-22,1.18120471594437,0.243,0.135,7.44090711989566e-18,"Intermediate B (HLA-G+)","PPP1R14A"
1.25135074622218e-06,1.17778381821534,0.056,0.025,0.0235278967304694,"Intermediate B (HLA-G+)","FAM234B"
1.11959046773668e-08,1.17290608063733,0.081,0.039,0.00021050539974385,"Intermediate B (HLA-G+)","FUZ"
9.24771752092591e-23,1.16977645137606,0.22,0.113,1.73875584828449e-18,"Intermediate B (HLA-G+)","CEP126"
1.31267686802493e-12,1.16099700067289,0.123,0.074,2.46809504726047e-08,"Intermediate B (HLA-G+)","CD27"
9.91744408596977e-11,1.1209226790767,0.088,0.05,1.86467783704404e-06,"Intermediate B (HLA-G+)","POU2F2-AS1"
1.45981364295001e-11,1.11588274535813,0.114,0.06,2.74474161147462e-07,"Intermediate B (HLA-G+)","RGS14"
1.27257775072259e-06,1.10662324710084,0.068,0.034,0.0239270068690861,"Intermediate B (HLA-G+)","ZNF667"
4.60177620136648e-07,1.08956215029142,0.056,0.024,0.00865225961380926,"Intermediate B (HLA-G+)","LINC01800"
2.98297912896993e-32,1.08522784571893,0.308,0.176,5.60859735828927e-28,"Intermediate B (HLA-G+)","USF1"
1.08236440625536e-16,1.08292463388834,0.167,0.097,2.03506155664133e-12,"Intermediate B (HLA-G+)","TEDC1"
9.96767527535067e-38,1.07991641814039,0.402,0.237,1.87412230527143e-33,"Intermediate B (HLA-G+)","CRIP2"
1.38285395130306e-06,1.06678658603708,0.072,0.041,0.0260004199924002,"Intermediate B (HLA-G+)","NLRC3"
7.9523683154517e-17,1.05893272507489,0.181,0.101,1.49520429067123e-12,"Intermediate B (HLA-G+)","PDLIM7"
1.6030126509653e-08,1.046049897992,0.088,0.067,0.000301398438634496,"Intermediate B (HLA-G+)","IGKV1-39"
4.93696918926568e-20,1.03623180957726,0.228,0.128,9.28248946965734e-16,"Intermediate B (HLA-G+)","CAMKK1"
1.13887434926598e-36,1.03286395292909,0.383,0.223,2.14131155148989e-32,"Intermediate B (HLA-G+)","ZSCAN18"
8.71854016844235e-09,1.02847071732666,0.099,0.055,0.000163925992247053,"Intermediate B (HLA-G+)","THEM4"
1.09519505610379e-07,1.02465905182427,0.084,0.046,0.00205918574448635,"Intermediate B (HLA-G+)","CALHM2"
1.09016903798413e-99,1.00776686770808,0.795,0.559,2.04973582521776e-95,"Intermediate B (HLA-G+)","NAPSB"
1.79243719391175e-172,1.00731294352442,0.982,0.849,3.37014041199288e-168,"Intermediate B (HLA-G+)","LMNA"
1.22747745651499e-15,1.0047238808216,0.181,0.101,2.30790311373948e-11,"Intermediate B (HLA-G+)","ARL17B"
2.97087878142123e-09,1.00323301100137,0.107,0.057,5.5858462848282e-05,"Intermediate B (HLA-G+)","DNAL4"
6.37055991782629e-07,0.995311325865261,0.09,0.054,0.011977926757497,"Intermediate B (HLA-G+)","FRY"
6.8718526613295e-10,0.988076940342702,0.122,0.065,1.29204573738317e-05,"Intermediate B (HLA-G+)","ZNF487"
8.41805134092676e-22,0.985683603862477,0.266,0.155,1.58276201312105e-17,"Intermediate B (HLA-G+)","CCDC167"
8.57899154088627e-10,0.9854523463236,0.116,0.067,1.61302198951744e-05,"Intermediate B (HLA-G+)","NEK11"
5.10122916879794e-07,0.981817349535636,0.083,0.05,0.0095913310831739,"Intermediate B (HLA-G+)","MOK"
6.51884448046924e-08,0.978677428103067,0.099,0.055,0.00122567313921783,"Intermediate B (HLA-G+)","DNAL1"
1.55564394542785e-97,0.970050413600302,0.846,0.606,2.92492174619345e-93,"Intermediate B (HLA-G+)","S100A11"
8.34647606659004e-15,0.954275232911532,0.192,0.114,1.56930443004026e-10,"Intermediate B (HLA-G+)","ARL3"
4.71054765261128e-10,0.953540768623891,0.131,0.076,8.85677169643973e-06,"Intermediate B (HLA-G+)","CETN2"
3.08184386436925e-231,0.950328037581863,0.998,0.973,5.79448283378707e-227,"Intermediate B (HLA-G+)","RPS26"
5.69710499402673e-14,0.949541303079877,0.192,0.12,1.07116968097691e-09,"Intermediate B (HLA-G+)","EFCAB2"
3.9452379264216e-57,0.948926537140056,0.617,0.402,7.4178363492579e-53,"Intermediate B (HLA-G+)","RFX3"
2.12400546130609e-13,0.946546971616812,0.195,0.113,3.99355506834772e-09,"Intermediate B (HLA-G+)","CXCR3"
1.09798168958722e-06,0.945680396667416,0.087,0.051,0.0206442517276189,"Intermediate B (HLA-G+)","WDR81"
4.87617781645275e-08,0.942277636520665,0.111,0.07,0.000916818953049446,"Intermediate B (HLA-G+)","KLRK1"
2.02323649433751e-73,0.940747418146819,0.711,0.524,3.80408925665338e-69,"Intermediate B (HLA-G+)","PBXIP1"
1.02229124427744e-07,0.939776789412591,0.099,0.084,0.00192211199749043,"Intermediate B (HLA-G+)","IGKV4-1"
5.47164888669603e-07,0.932418213895113,0.084,0.054,0.0102877942367659,"Intermediate B (HLA-G+)","LINC02149"
1.73301337478875e-15,0.920867226851924,0.244,0.153,3.25841174727781e-11,"Intermediate B (HLA-G+)","COL9A3"
4.79269322337193e-07,0.917887507495634,0.1,0.061,0.0090112217985839,"Intermediate B (HLA-G+)","RFX2"
2.28444654396254e-08,0.908043407141465,0.119,0.066,0.000429521639195836,"Intermediate B (HLA-G+)","ENSG00000289474"
1.60168147829493e-19,0.903434821936697,0.286,0.177,3.01148151549013e-15,"Intermediate B (HLA-G+)","PRDM8"
